field_name_1,ticker,title,description,author,url,source,timestamp,published_at,sentiment
266142,LLY,"Positive Growth of Eli Lilly's Taltz and Stabilization of Novartis' Cosentyx in Psoriasis May be an Indicator for Future Psoriatic Arthritis Market Shift","EXTON, Pa., Oct. 10, 2019 /PRNewswire/ -- Novartis' Cosentyx was first approved by the FDA for the treatment of psoriasis in January 2015, followed by a label extension for both psoriatic arthritis (PsA) and ankylosing spondylitis (AS) a year later – snagging…",,https://www.prnewswire.com/news-releases/positive-growth-of-eli-lillys-taltz-and-stabilization-of-novartis-cosentyx-in-psoriasis-may-be-an-indicator-for-future-psoriatic-arthritis-market-shift-300936743.html,prnewswire.com,1570731000,2019-10-10T18:10:00Z,0.84
469386,LLY,"Positive Growth of Eli Lilly's Taltz and Stabilization of Novartis' Cosentyx in Psoriasis May be an Indicator for Future Psoriatic Arthritis Market Shift","EXTON, Pa., Oct. 10, 2019 /PRNewswire/ -- Novartis' Cosentyx was first approved by the FDA for the treatment of psoriasis in January 2015, followed by a label extension for both psoriatic arthritis (PsA) and ankylosing spondylitis (AS) a year later – snagging…",,https://www.prnewswire.com/news-releases/positive-growth-of-eli-lillys-taltz-and-stabilization-of-novartis-cosentyx-in-psoriasis-may-be-an-indicator-for-future-psoriatic-arthritis-market-shift-300936743.html,Prnewswire.com,1523664,2019-10-10T18:10:00Z,0.84
265768,ABBV,Recon: UCB to Buy Ra for $2.1B Reata to Pay $330M to Reacquire Drug Rights from AbbVie,"Welcome to Regulatory Reconnaissance, your daily regulatory news and intelligence briefing.",,https://www.raps.org/news-and-articles/news-articles/2019/10/recon-ucb-to-buy-ra-for-21b-reata-to-pay-330m?feed=Regulatory-Focus,raps.org,1570726540,2019-10-10T16:55:40Z,0.4
468742,ABBV,Recon: UCB to Buy Ra for $2.1B; Reata to Pay $330M to Reacquire Drug Rights from AbbVie,"Welcome to Regulatory Reconnaissance, your daily regulatory news and intelligence briefing.",,https://www.raps.org/news-and-articles/news-articles/2019/10/recon-ucb-to-buy-ra-for-21b-reata-to-pay-330m?feed=Regulatory-Focus,Raps.org,1497744,2019-10-10T16:55:40Z,0.4
266143,LLY,Here’s What Hedge Funds Think About Eli Lilly and Company (LLY),"Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This is a necessary first step in our investment process because our research has shown that the elite inv…",,https://finance.yahoo.com/news/hedge-funds-think-eli-lilly-152641439.html,yahoo.com,1570721201,2019-10-10T15:26:41Z,0.36
469387,LLY,Here’s What Hedge Funds Think About Eli Lilly and Company (LLY),"Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This is a necessary first step in our investment process because our research has shown that the elite inv…",,https://finance.yahoo.com/news/hedge-funds-think-eli-lilly-152641439.html,Yahoo.com,1523664,2019-10-10T15:26:41Z,0.36
266140,JNJ,J&J (JNJ) to Start Q3 Earnings Season for Pharma Sector,"J&J's (JNJ) cancer drugs are expected to contribute significantly to third-quarter 2019 earnings. Generic/biosimilar headwinds are expected to hurt Pharma unit's sales.",Zacks Equity Research,https://finance.yahoo.com/news/j-j-jnj-start-q3-143402721.html,yahoo.com,1570718042,2019-10-10T14:34:02Z,-0.83
469383,JNJ,J&J (JNJ) to Start Q3 Earnings Season for Pharma Sector,"J&J's (JNJ) cancer drugs are expected to contribute significantly to third-quarter 2019 earnings. Generic/biosimilar headwinds are expected to hurt Pharma unit's sales.",Zacks Equity Research,https://finance.yahoo.com/news/j-j-jnj-start-q3-143402721.html,Yahoo.com,1521072,2019-10-10T14:34:02Z,-0.83
469075,BMY,"Thinking about buying stock in Bristol-Myers Squibb, Canopy Growth Corp, Intel, Target, or Tilray?","NEW YORK, Oct. 10, 2019 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for BMY, CGC, INTC, TGT, and TLRY. To see how InvestorsObserver's proprietary scoring system rates these stocks, view the InvestorsObserver's PriceWatch Alert by selec…",,https://www.prnewswire.com/news-releases/thinking-about-buying-stock-in-bristol-myers-squibb-canopy-growth-corp-intel-target-or-tilray-300936488.html,Prnewswire.com,1559952,2019-10-10T13:31:00Z,0.36
265923,BMY,"Thinking about buying stock in Bristol-Myers Squibb, Canopy Growth Corp, Intel, Target, or Tilray?","NEW YORK, Oct. 10, 2019 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for BMY, CGC, INTC, TGT, and TLRY. To see how InvestorsObserver's proprietary scoring system rates these stocks, view the InvestorsObserver's PriceWatch Alert by selec…",,https://www.prnewswire.com/news-releases/thinking-about-buying-stock-in-bristol-myers-squibb-canopy-growth-corp-intel-target-or-tilray-300936488.html,prnewswire.com,1570714260,2019-10-10T13:31:00Z,0.36
265066,ABBV,Reata reacquires rights to bardoxolone from AbbVie,"Reata Pharmaceuticals (NASDAQ:RETA) has reacquired development and commercialization rights to its Nrf2 activator product platform from licensee AbbVie (NYSE:ABBV). Specifically, it owns exclusive glo",SA Editor Douglas W. House,https://seekingalpha.com/news/3504928-reata-reacquires-rights-bardoxolone-abbvie,seekingalpha.com,1570706546,2019-10-10T11:22:26Z,0.13
467350,ABBV,Reata reacquires rights to bardoxolone from AbbVie,"Reata Pharmaceuticals (NASDAQ:RETA) has reacquired development and commercialization rights to its Nrf2 activator product platform from licensee AbbVie (NYSE:ABBV). Specifically, it owns exclusive glo",SA Editor Douglas W. House,https://seekingalpha.com/news/3504928-reata-reacquires-rights-bardoxolone-abbvie,Seekingalpha.com,1448496,2019-10-10T11:22:26Z,0.13
467677,JNJ,"Boy, 13, who grew 'boobs bigger than girls at his school' sues Johnson & Johnson","Johnson & Johnson is facing thousands of lawsuits over its Risperdal drug, which can lead to men developing 'man boobs'",mirrornews@mirror.co.uk (Matthew Dresch),https://www.mirror.co.uk/news/us-news/boy-13-who-grew-boobs-20549289,Mirror,1578096,2019-10-10T04:44:30Z,-0.15
464786,JNJ,Top Trending: JNJ told to pay $8b to man over breast growth,Drug Giant Johnson & Johnson has been ordered to pay $8 billion in damages to a man who grew breast tissue after taking anti-psychotic drugs as a child. A new book by journalist Ronan Farrow is shedding new light on allegations against former Today Show ancho…,,https://finance.yahoo.com/video/top-trending-jnj-told-pay-175737097.html,Yahoo.com,1539216,2019-10-09T17:57:37Z,-0.44
263704,JNJ,Top Trending: JNJ told to pay $8b to man over breast growth,Drug Giant Johnson & Johnson has been ordered to pay $8 billion in damages to a man who grew breast tissue after taking anti-psychotic drugs as a child. A new book by journalist Ronan Farrow is shedding new light on allegations against former Today Show ancho…,,https://finance.yahoo.com/video/top-trending-jnj-told-pay-175737097.html,yahoo.com,1570643857,2019-10-09T17:57:37Z,-0.44
263434,BMY,Were Hedge Funds Right About Betting On Bristol-Myers Squibb Company (BMY)?,"Concerns over rising interest rates and expected further rate increases have hit several stocks hard during the fourth quarter of 2018. Trends reversed 180 degrees during the first half of 2019 amid Powell's pivot and optimistic expectations towards a trade d…",Nina Todic,https://finance.yahoo.com/news/were-hedge-funds-betting-bristol-163722505.html,yahoo.com,1570639042,2019-10-09T16:37:22Z,0.6
464360,BMY,Were Hedge Funds Right About Betting On Bristol-Myers Squibb Company (BMY)?,"Concerns over rising interest rates and expected further rate increases have hit several stocks hard during the fourth quarter of 2018. Trends reversed 180 degrees during the first half of 2019 amid Powell's pivot and optimistic expectations towards a trade d…",Nina Todic,https://finance.yahoo.com/news/were-hedge-funds-betting-bristol-163722505.html,Yahoo.com,1487376,2019-10-09T16:37:22Z,0.6
464796,JNJ,J&J Ordered by Philadelphia Jury to Pay $8B in Risperdal Case,Philadelphia jury orders J&J (JNJ) to pay punitive damages of $8 billion to a man who claims that the use of Risperdal caused him to develop breasts.,Zacks Equity Research,https://finance.yahoo.com/news/j-j-ordered-philadelphia-jury-151503059.html,Yahoo.com,1541808,2019-10-09T15:15:03Z,-0.79
263713,JNJ,J&J Ordered by Philadelphia Jury to Pay $8B in Risperdal Case,Philadelphia jury orders J&J (JNJ) to pay punitive damages of $8 billion to a man who claims that the use of Risperdal caused him to develop breasts.,Zacks Equity Research,https://finance.yahoo.com/news/j-j-ordered-philadelphia-jury-151503059.html,yahoo.com,1570634103,2019-10-09T15:15:03Z,-0.79
464800,JNJ,J&J slides after jury orders it to pay $8 billion in male breast-growth case (JNJ),"A Philadelphia jury ruled Johnson & Johnson must pay $8 billion in damages to a man claiming the company didn't properly warn male consumers its Risperdal drug could prompt breast growth. The company's stock fell as much as 1.5% on Wednesday following the Tue…",Ben Winck,https://markets.businessinsider.com/news/stocks/jnj-stock-price-falls-risperdal-male-breast-growth-jury-decision-2019-10-1028587229,Business Insider,1546992,2019-10-09T13:53:08Z,-0.2
263716,JNJ,J&J slides after jury orders it to pay $8 billion in male breast-growth case (JNJ),"A Philadelphia jury ruled Johnson & Johnson must pay $8 billion in damages to a man claiming the company didn't properly warn male consumers its Risperdal drug could prompt breast growth. The company's stock fell as much as 1.5% on Wednesday following the Tue…",Ben Winck,https://markets.businessinsider.com/news/stocks/jnj-stock-price-falls-risperdal-male-breast-growth-jury-decision-2019-10-1028587229,businessinsider.com,1570629188,2019-10-09T13:53:08Z,-0.2
262808,JNJ,Johnson & Johnson to appeal $8B Risperdal judgement,"Predictably, Johnson &amp; Johnson (NYSE:JNJ) intends to appeal the $8B in punitive damages awarded by a Philadelphia jury to a man who claimed that the company failed to adequately warn about the ris",SA Editor Douglas W. House,https://seekingalpha.com/news/3504671-johnson-and-johnson-appeal-8b-risperdal-judgement,seekingalpha.com,1570622051,2019-10-09T11:54:11Z,-0.8
463104,JNJ,Johnson & Johnson to appeal $8B Risperdal judgement,"Predictably, Johnson &amp; Johnson (NYSE:JNJ) intends to appeal the $8B in punitive damages awarded by a Philadelphia jury to a man who claimed that the company failed to adequately warn about the ris",SA Editor Douglas W. House,https://seekingalpha.com/news/3504671-johnson-and-johnson-appeal-8b-risperdal-judgement,Seekingalpha.com,1466640,2019-10-09T11:54:11Z,-0.8
463110,JNJ,Irish PM Leo Varadkar says ‘very difficult’ to secure Brexit agreement by next week after phone call with Boris Johnson,Johnson has consistently said the United Kingdom would leave the EU on 31 October with or without a deal The post Irish PM Leo Varadkar says ‘very difficult’ to secure Brexit agreement by next week after phone call with Boris Johnson appeared first on Firstpo…,Reuters,https://www.firstpost.com/world/irish-pm-leo-varadkar-says-very-difficult-to-secure-brexit-agreement-by-next-week-after-phone-call-with-boris-johnson-7472531.html,Firstpost.com,1469232,2019-10-09T09:04:56Z,0.92
462789,ABBV,AbbVie Announces New Data from its Dermatology Portfolio and Pipeline at the 28th European Academy of Dermatology and Venereology (EADV) Congress,"NORTH CHICAGO, Ill., Oct. 9, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced that it will present new results evaluating the safety and efficacy of SKYRIZI™ (risankizumab) at 2.5 years in adult pati…",,https://www.prnewswire.com/news-releases/abbvie-announces-new-data-from-its-dermatology-portfolio-and-pipeline-at-the-28th-european-academy-of-dermatology-and-venereology-eadv-congress-300934529.html,Prnewswire.com,1552176,2019-10-09T06:01:00Z,0.42
262635,ABBV,AbbVie Announces New Data from its Dermatology Portfolio and Pipeline at the 28th European Academy of Dermatology and Venereology (EADV) Congress,"NORTH CHICAGO, Ill., Oct. 9, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced that it will present new results evaluating the safety and efficacy of SKYRIZI™ (risankizumab) at 2.5 years in adult pati…",,https://www.prnewswire.com/news-releases/abbvie-announces-new-data-from-its-dermatology-portfolio-and-pipeline-at-the-28th-european-academy-of-dermatology-and-venereology-eadv-congress-300934529.html,prnewswire.com,1570600860,2019-10-09T06:01:00Z,0.42
461672,ALLY,JPMorgan makes a call we could be seeing peak consumer,"JPMorgan downgrades Ally Financial. Is there 'car trouble' ahead? With CNBC's Melissa Lee and the Fast Money traders, Pete Najarian, Tim Seymour, Dan Nathan and Guy Adami.",Melissa Lee,https://www.cnbc.com/video/2019/10/08/jpmorgan-makes-a-call-we-could-be-seeing-peak-consumer.html,CNBC,1484784,2019-10-08T22:29:00Z,-0.4
262079,ALLY,JPMorgan makes a call we could be seeing peak consumer,"JPMorgan downgrades Ally Financial. Is there 'car trouble' ahead? With CNBC's Melissa Lee and the Fast Money traders, Pete Najarian, Tim Seymour, Dan Nathan and Guy Adami.",Melissa Lee,https://www.cnbc.com/video/2019/10/08/jpmorgan-makes-a-call-we-could-be-seeing-peak-consumer.html,cnbc.com,1570573740,2019-10-08T22:29:00Z,-0.4
262250,JNJ,"J&J must pay $8B in Risperdal case, jury says",Johnson &amp; Johnson (NYSE:JNJ) -1.9% after-hours following a Philadelphia jury ruling that it must pay $8B billion in punitive damages to a man who previously won $680K over his claims that it faile,SA Editor Carl Surran,https://seekingalpha.com/news/3504615-j-and-j-must-pay-8b-risperdal-case-jury-says,seekingalpha.com,1570572242,2019-10-08T22:04:02Z,-0.51
461966,JNJ,"J&J must pay $8B in Risperdal case, jury says",Johnson &amp; Johnson (NYSE:JNJ) -1.9% after-hours following a Philadelphia jury ruling that it must pay $8B billion in punitive damages to a man who previously won $680K over his claims that it faile,SA Editor Carl Surran,https://seekingalpha.com/news/3504615-j-and-j-must-pay-8b-risperdal-case-jury-says,Seekingalpha.com,1513296,2019-10-08T22:04:02Z,-0.51
262064,ABBV,Were Hedge Funds Right About Snapping Up AbbVie Inc (ABBV)?,"We can judge whether AbbVie Inc (NYSE:ABBV) is a good investment right now by following the lead of some of the best investors in the world and piggybacking their ideas. There's no better way to get these firms' immense resources and analytical capabilities w…",,https://finance.yahoo.com/news/were-hedge-funds-snapping-abbvie-215437888.html,yahoo.com,1570571677,2019-10-08T21:54:37Z,0.83
461644,ABBV,Were Hedge Funds Right About Snapping Up AbbVie Inc (ABBV)?,"We can judge whether AbbVie Inc (NYSE:ABBV) is a good investment right now by following the lead of some of the best investors in the world and piggybacking their ideas. There's no better way to get these firms' immense resources and analytical capabilities w…",,https://finance.yahoo.com/news/were-hedge-funds-snapping-abbvie-215437888.html,Yahoo.com,1461456,2019-10-08T21:54:37Z,0.83
260866,ABBV,AbbVie and Roche price hike leaders past two years,"According to a new report from the nonprofit Institute for Clinical and Economic Review &#40;ICER&#41;, AbbVie (ABBV -0.6%) and Roche (OTCQX:RHHBY -1.6%) were number one and two, respectively, in term",SA Editor Douglas W. House,https://seekingalpha.com/news/3504522-abbvie-roche-price-hike-leaders-past-two-years,seekingalpha.com,1570550597,2019-10-08T16:03:17Z,0.4
459625,ABBV,AbbVie and Roche price hike leaders past two years,"According to a new report from the nonprofit Institute for Clinical and Economic Review &#40;ICER&#41;, AbbVie (ABBV -0.6%) and Roche (OTCQX:RHHBY -1.6%) were number one and two, respectively, in term",SA Editor Douglas W. House,https://seekingalpha.com/news/3504522-abbvie-roche-price-hike-leaders-past-two-years,Seekingalpha.com,1521072,2019-10-08T16:03:17Z,0.4
461622,ZTS,Can Zoetis (ZTS) Keep the Earnings Surprise Streak Alive?,Zoetis (ZTS) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Zacks Equity Research,https://finance.yahoo.com/news/zoetis-zts-keep-earnings-surprise-141002471.html,Yahoo.com,1451088,2019-10-08T14:10:02Z,0.76
262052,ZTS,Can Zoetis (ZTS) Keep the Earnings Surprise Streak Alive?,Zoetis (ZTS) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Zacks Equity Research,https://finance.yahoo.com/news/zoetis-zts-keep-earnings-surprise-141002471.html,yahoo.com,1570543802,2019-10-08T14:10:02Z,0.76
260868,ABBV,"REFILE-Humira, Rituxan top list of U.S. costliest drug price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://www.reuters.com/article/usa-healthcare-drugpricing-idUSL2N26S10B,reuters.com,1570541529,2019-10-08T13:32:09Z,-0.13
459627,ABBV,"REFILE-Humira, Rituxan top list of U.S. costliest drug price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://www.reuters.com/article/usa-healthcare-drugpricing-idUSL2N26S10B,Reuters,1521072,2019-10-08T13:32:09Z,-0.13
261225,LLY,Can We See Significant Institutional Ownership On The Eli Lilly and Company (NYSE:LLY) Share Register?,The big shareholder groups in Eli Lilly and Company (NYSE:LLY) have power over the company. Large companies usually...,Simply Wall St,https://finance.yahoo.com/news/see-significant-institutional-ownership-eli-131507516.html,yahoo.com,1570540507,2019-10-08T13:15:07Z,0.46
460274,LLY,Can We See Significant Institutional Ownership On The Eli Lilly and Company (NYSE:LLY) Share Register?,The big shareholder groups in Eli Lilly and Company (NYSE:LLY) have power over the company. Large companies usually...,Simply Wall St,https://finance.yahoo.com/news/see-significant-institutional-ownership-eli-131507516.html,Yahoo.com,1482192,2019-10-08T13:15:07Z,0.46
260869,ABBV,AbbVie to Host Third-Quarter 2019 Earnings Conference Call,"NORTH CHICAGO, Ill., Oct. 8, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, will announce its third-quarter 2019 financial results on Friday, November 1 before the market opens. AbbVie will host a live webcast of …",,https://www.prnewswire.com/news-releases/abbvie-to-host-third-quarter-2019-earnings-conference-call-300931452.html,prnewswire.com,1570537800,2019-10-08T12:30:00Z,0
459628,ABBV,AbbVie to Host Third-Quarter 2019 Earnings Conference Call,"NORTH CHICAGO, Ill., Oct. 8, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, will announce its third-quarter 2019 financial results on Friday, November 1 before the market opens. AbbVie will host a live webcast of …",,https://www.prnewswire.com/news-releases/abbvie-to-host-third-quarter-2019-earnings-conference-call-300931452.html,Prnewswire.com,1521072,2019-10-08T12:30:00Z,0
459629,ABBV,"REFILE-UPDATE 1-Humira, Rituxan top list of U.S. drugs with biggest price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan topped a list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed. The price hik…",,https://finance.yahoo.com/news/1-humira-rituxan-top-list-122745086.html,Yahoo.com,1523664,2019-10-08T12:27:45Z,-0.32
260870,ABBV,"REFILE-UPDATE 1-Humira, Rituxan top list of U.S. drugs with biggest price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan topped a list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed. The price hik…",,https://finance.yahoo.com/news/1-humira-rituxan-top-list-122745086.html,yahoo.com,1570537665,2019-10-08T12:27:45Z,-0.32
459630,ABBV,"Chasing AbbVie, Gilead files for approval of filgotinib in Japan",Gilead Sciences has filed for approval of JAK1 inhibitor filgotinib in Japan. The submission moves Gilead a step closer to selling the Galapagos-partnered drug to rheumatoid arthritis patients in the country.,Nick Paul,https://www.fiercebiotech.com/biotech/chasing-abbvie-gilead-files-for-approval-filgotinib-japan,Fiercebiotech.com,1523664,2019-10-08T12:11:34Z,0.71
260871,ABBV,"Chasing AbbVie, Gilead files for approval of filgotinib in Japan",Gilead Sciences has filed for approval of JAK1 inhibitor filgotinib in Japan. The submission moves Gilead a step closer to selling the Galapagos-partnered drug to rheumatoid arthritis patients in the country.,Nick Paul,https://www.fiercebiotech.com/biotech/chasing-abbvie-gilead-files-for-approval-filgotinib-japan,fiercebiotech.com,1570536694,2019-10-08T12:11:34Z,0.71
459631,ABBV,"Humira, Rituxan top list of US drugs with biggest price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a US$5.1 billion increase in U.S. spending, a report released on Tuesday showed.",CNA,https://www.channelnewsasia.com/news/world/humira--rituxan-top-list-of-us-drugs-with-biggest-price-increases---report-11982006,Channelnewsasia.com,1523664,2019-10-08T12:10:56Z,-0.13
260873,ABBV,"Humira, Rituxan top list of US costliest drug price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a US$5.1 billion increase in U.S. spending, a report released on Tuesday showed.",CNA,https://www.channelnewsasia.com/news/world/humira--rituxan-top-list-of-us-costliest-drug-price-increases---report-11982006,channelnewsasia.com,1570536656,2019-10-08T12:10:56Z,-0.13
459632,ABBV,"Humira, Rituxan top list of US costliest drug price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a US$5.1 billion increase in U.S. spending, a report released on Tuesday showed.",CNA,https://www.channelnewsasia.com/news/world/humira--rituxan-top-list-of-us-costliest-drug-price-increases---report-11982006,Channelnewsasia.com,1523664,2019-10-08T12:10:56Z,-0.13
260872,ABBV,"Humira, Rituxan top list of US drugs with biggest price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a US$5.1 billion increase in U.S. spending, a report released on Tuesday showed.",CNA,https://www.channelnewsasia.com/news/world/humira--rituxan-top-list-of-us-drugs-with-biggest-price-increases---report-11982006,channelnewsasia.com,1570536656,2019-10-08T12:10:56Z,-0.13
459668,ALLY,Ally Financial extends Hendrick Motorsports sponsorship,"Ally Financial Inc. has extended its full-season sponsorship of Hendrick Motorsports until 2023, the companies said in a press release last week. The company first sponsored the race team in 2018, establishing Ally (NYSE: ALLY) as Jimmie Johnson’s primary spo…",Sabrina Berndt,https://www.bizjournals.com/charlotte/news/2019/10/08/ally-financial-extends-hendrick-motorsports.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,Bizjournals.com,1536624,2019-10-08T12:10:00Z,0.13
260890,ALLY,Ally Financial extends Hendrick Motorsports sponsorship,"Ally Financial Inc. has extended its full-season sponsorship of Hendrick Motorsports until 2023, the companies said in a press release last week. The company first sponsored the race team in 2018, establishing Ally (NYSE: ALLY) as Jimmie Johnson’s primary spo…",Sabrina Berndt,https://www.bizjournals.com/charlotte/news/2019/10/08/ally-financial-extends-hendrick-motorsports.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,bizjournals.com,1570536600,2019-10-08T12:10:00Z,0.13
260874,ABBV,"Humira, Rituxan top list of U.S. costliest drug price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://www.reuters.com/article/us-usa-healthcare-drugpricing-idUSKBN1WN1BE,reuters.com,1570536542,2019-10-08T12:09:02Z,-0.13
459633,ABBV,"Humira, Rituxan top list of U.S. costliest drug price increases - report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://www.reuters.com/article/us-usa-healthcare-drugpricing-idUSKBN1WN1BE,Reuters,1523664,2019-10-08T12:09:02Z,-0.13
459635,ABBV,"Humira, Rituxan top list of U.S. costliest drug price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://uk.reuters.com/article/us-usa-healthcare-drugpricing-idUKKBN1WN1BE,Reuters,1523664,2019-10-08T12:00:00Z,-0.13
260875,ABBV,"Humira, Rituxan top list of U.S. costliest drug price increases -report","AbbVie Inc's arthritis drug Humira and Roche Holding AG's cancer drug Rituxan top the list of seven treatments whose combined 2017 and 2018 price hikes accounted for a $5.1 billion increase in U.S. spending, a report released on Tuesday showed.",Reuters Editorial,https://uk.reuters.com/article/us-usa-healthcare-drugpricing-idUKKBN1WN1BE,reuters.com,1570536000,2019-10-08T12:00:00Z,-0.13
260363,LLY,Lilly to Unveil New Data for the Treatments of Complex Dermatological Conditions at the 28th Annual European Academy of Dermatology and Venereology (EADV) Congress,"INDIANAPOLIS, Oct. 8, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today that it will present new data for Taltz® (ixekizumab), Olumiant® (baricitinib) and mirikizumab at the 28th annual European Academy of Dermatology and Venereology (EAD…",,https://www.prnewswire.com/news-releases/lilly-to-unveil-new-data-for-the-treatments-of-complex-dermatological-conditions-at-the-28th-annual-european-academy-of-dermatology-and-venereology-eadv-congress-300933466.html,prnewswire.com,1570531500,2019-10-08T10:45:00Z,0
458690,LLY,Lilly to Unveil New Data for the Treatments of Complex Dermatological Conditions at the 28th Annual European Academy of Dermatology and Venereology (EADV) Congress,"INDIANAPOLIS, Oct. 8, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today that it will present new data for Taltz® (ixekizumab), Olumiant® (baricitinib) and mirikizumab at the 28th annual European Academy of Dermatology and Venereology (EAD…",,https://www.prnewswire.com/news-releases/lilly-to-unveil-new-data-for-the-treatments-of-complex-dermatological-conditions-at-the-28th-annual-european-academy-of-dermatology-and-venereology-eadv-congress-300933466.html,Prnewswire.com,1495152,2019-10-08T10:45:00Z,0
259536,ABBV,AbbVie (ABBV) Stock Moves -0.44%: What You Should Know,"AbbVie (ABBV) closed the most recent trading day at $74.33, moving -0.44% from the previous trading session.",Zacks Equity Research,https://finance.yahoo.com/news/abbvie-abbv-stock-moves-0-214509755.html,yahoo.com,1570484709,2019-10-07T21:45:09Z,0
457074,ABBV,AbbVie (ABBV) Stock Moves -0.44%: What You Should Know,"AbbVie (ABBV) closed the most recent trading day at $74.33, moving -0.44% from the previous trading session.",Zacks Equity Research,https://finance.yahoo.com/news/abbvie-abbv-stock-moves-0-214509755.html,Yahoo.com,1578096,2019-10-07T21:45:09Z,0
259537,ABBV,"'Fast Money Halftime Report' Traders Advise Viewers On AbbVie, Home Depot And More","On CNBC's ""Fast Money Halftime Report,"" Joe Terranova said he owns Lululemon Athletica inc. (NASDAQ: LULU ), but he thinks Nike Inc (NYSE: NKE ) would work, too. Josh Brown said the marijuana ...",,https://finance.yahoo.com/news/fast-money-halftime-report-traders-202737011.html,yahoo.com,1570480057,2019-10-07T20:27:37Z,0
457075,ABBV,"'Fast Money Halftime Report' Traders Advise Viewers On AbbVie, Home Depot And More","On CNBC's ""Fast Money Halftime Report,"" Joe Terranova said he owns Lululemon Athletica inc. (NASDAQ: LULU ), but he thinks Nike Inc (NYSE: NKE ) would work, too. Josh Brown said the marijuana ...",,https://finance.yahoo.com/news/fast-money-halftime-report-traders-202737011.html,Yahoo.com,1578096,2019-10-07T20:27:37Z,0
258769,LLY,52-Week Company Lows,"Eli Lilly, 3M, Simon Property Group, Schlumberger, EOG Resources and Occidental Petroleum present buying opportunities Continue reading...",GuruFocus.com,https://finance.yahoo.com/news/52-week-company-lows-161821503.html,yahoo.com,1570465101,2019-10-07T16:18:21Z,0.38
455758,LLY,52-Week Company Lows,"Eli Lilly, 3M, Simon Property Group, Schlumberger, EOG Resources and Occidental Petroleum present buying opportunities Continue reading...",GuruFocus.com,https://finance.yahoo.com/news/52-week-company-lows-161821503.html,Yahoo.com,1513728,2019-10-07T16:18:21Z,0.38
